nome,url,porcao,calorias,carboidratos,proteinas,gorduras,gorduras_saturadas,fibras,acucares,sodio,data_coleta,categoria,codigo
11.0,98.0,17.0,0.6,1.5,0.2,Leite Vegetal de Aveia Orgânico Sabor Baunilha Nude 1L,0.0,4.0,82.0,https://www.paodeacucar.com/produto/1243529/leite-vegetal-de-aveia-organico-sabor-baunilha-nude-1l,https://www.paodeacucar.com/produto/1243529/leite-vegetal-de-aveia-organico-sabor-baunilha-nude-1l,leite vegetal de aveia organico sabor baunilha nude 1l,
0.1,5.0,0.7,0.0,0.0,0.0,Refresco em pó Fit Uva 8g,0.0,0.0,27.0,https://www.paodeacucar.com/produto/141288/refresco-em-po-fit-uva-8g,https://www.paodeacucar.com/produto/141288/refresco-em-po-fit-uva-8g,refresco em po fit uva 8g,
0.0,148.0,0.0,0.0,0.0,0.0,Refrigerante Orgânico WEWI Sabor Cola Lata 350ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/618753/refrigerante-organico-wewi-sabor-cola-lata-350ml,https://www.paodeacucar.com/produto/618753/refrigerante-organico-wewi-sabor-cola-lata-350ml,refrigerante organico wewi sabor cola lata 350ml,
0.0,5.0,0.0,0.0,0.0,0.0,Refresco em Pó Limão Mid Zero Pacote 8g,0.0,0.0,5.4,https://www.paodeacucar.com/produto/102723/refresco-em-po-limao-mid-zero-pacote-8g,https://www.paodeacucar.com/produto/102723/refresco-em-po-limao-mid-zero-pacote-8g,refresco em po limao mid zero pacote 8g,
0.0,52.0,0.0,0.0,0.0,0.0,Suplemento Alimentar Líquido Morango e Acerola Moving Protein Booster Lata 270ml,0.0,12.0,8.0,https://www.paodeacucar.com/produto/1625448/suplemento-alimentar-liquido-morango-e-acerola-moving-protein-booster-lata-270ml,https://www.paodeacucar.com/produto/1625448/suplemento-alimentar-liquido-morango-e-acerola-moving-protein-booster-lata-270ml,suplemento alimentar liquido morango e acerola moving protein booster lata 270ml,
0.0,48.0,12.0,0.0,0.0,0.0,Isotônico GATORADE Tangerina Garrafa 500ML,0.0,0.0,90.0,https://www.paodeacucar.com/produto/137622/isotonico-gatorade-tangerina-garrafa-500ml,https://www.paodeacucar.com/produto/137622/isotonico-gatorade-tangerina-garrafa-500ml,isotonico gatorade tangerina garrafa 500ml,
0.0,99.0,24.0,0.0,0.0,0.0,Refrigerante SUKITA Laranja Garrafa 2L,0.0,0.0,14.0,https://www.paodeacucar.com/produto/119741/refrigerante-sukita-laranja-garrafa-2l,https://www.paodeacucar.com/produto/119741/refrigerante-sukita-laranja-garrafa-2l,refrigerante sukita laranja garrafa 2l,
0.0,52.0,0.0,0.0,0.0,0.0,Suplemento Alimentar Líquido Mate e Limão Moving Protein Booster Lata 270ml,0.0,12.0,8.0,https://www.paodeacucar.com/produto/1625449/suplemento-alimentar-liquido-mate-e-limao-moving-protein-booster-lata-270ml,https://www.paodeacucar.com/produto/1625449/suplemento-alimentar-liquido-mate-e-limao-moving-protein-booster-lata-270ml,suplemento alimentar liquido mate e limao moving protein booster lata 270ml,
0.0,83.0,9.9,0.0,2.2,1.3,Leite Longa Vida Semi Desnatado DÁLIA 1 Litro,0.0,6.0,122.0,https://www.paodeacucar.com/produto/95225/leite-longa-vida-semi-desnatado-dalia-1-litro,https://www.paodeacucar.com/produto/95225/leite-longa-vida-semi-desnatado-dalia-1-litro,leite longa vida semi desnatado dalia 1 litro,
5.0,35.0,5.7,0.0,0.6,0.0,Bebida à Base de Soja Uva Ades Caixa 1l,0.0,1.2,20.0,https://www.paodeacucar.com/produto/528838/bebida-a-base-de-soja-uva-ades-caixa-1l,https://www.paodeacucar.com/produto/528838/bebida-a-base-de-soja-uva-ades-caixa-1l,bebida a base de soja uva ades caixa 1l,
15.0,59.0,15.0,0.0,0.0,0.0,Chá Mate Original Matte Leão Garrafa 450ml,0.0,0.0,13.0,https://www.paodeacucar.com/produto/423606/cha-mate-original-matte-leao-garrafa-450ml,https://www.paodeacucar.com/produto/423606/cha-mate-original-matte-leao-garrafa-450ml,cha mate original matte leao garrafa 450ml,
22.0,88.0,22.0,0.0,0.0,0.0,Pink Lemonade St. Pierre 270ml,0.0,0.0,22.0,https://www.paodeacucar.com/produto/596093/pink-lemonade-st--pierre-270ml,https://www.paodeacucar.com/produto/596093/pink-lemonade-st--pierre-270ml,pink lemonade st  pierre 270ml,
15.0,60.0,15.0,0.0,0.0,0.0,Chá Mate Limão Matte Leão Garrafa 450ml,0.0,0.0,15.0,https://www.paodeacucar.com/produto/423605/cha-mate-limao-matte-leao-garrafa-450ml,https://www.paodeacucar.com/produto/423605/cha-mate-limao-matte-leao-garrafa-450ml,cha mate limao matte leao garrafa 450ml,
0.0,54.0,0.0,0.0,0.0,0.0,Suplemento Energético Líquido Ice Tea de Limão Zero Açúcar Moving Energy Pro Lata 310ml,0.0,15.0,8.0,https://www.paodeacucar.com/produto/1625450/suplemento-energetico-liquido-ice-tea-de-limao-zero-acucar-moving-energy-pro-lata-310ml,https://www.paodeacucar.com/produto/1625450/suplemento-energetico-liquido-ice-tea-de-limao-zero-acucar-moving-energy-pro-lata-310ml,suplemento energetico liquido ice tea de limao zero acucar moving energy pro lata 310ml,
8.4,36.0,8.5,0.0,0.0,0.0,Chá Preto Ice Tea Limão Leão Garrafa 450ml,0.0,0.0,57.0,https://www.paodeacucar.com/produto/423610/cha-preto-ice-tea-limao-leao-garrafa-450ml,https://www.paodeacucar.com/produto/423610/cha-preto-ice-tea-limao-leao-garrafa-450ml,cha preto ice tea limao leao garrafa 450ml,
0.0,54.0,0.0,0.0,0.0,0.0,Suplemento Energético Líquido Ice Tea de Pêssego Zero Açúcar Moving Energy Pro Lata 310ml,0.0,15.0,8.0,https://www.paodeacucar.com/produto/1625447/suplemento-energetico-liquido-ice-tea-de-pessego-zero-acucar-moving-energy-pro-lata-310ml,https://www.paodeacucar.com/produto/1625447/suplemento-energetico-liquido-ice-tea-de-pessego-zero-acucar-moving-energy-pro-lata-310ml,suplemento energetico liquido ice tea de pessego zero acucar moving energy pro lata 310ml,
0.0,161.0,38.0,0.0,0.0,0.0,Energético Red Bull Energy Drink 355ml,0.0,0.0,146.0,https://www.paodeacucar.com/produto/105096/energetico-red-bull-energy-drink-355ml,https://www.paodeacucar.com/produto/105096/energetico-red-bull-energy-drink-355ml,energetico red bull energy drink 355ml,
4.6,34.0,5.6,0.0,0.6,0.0,Bebida à Base de Soja Abacaxi Ades Caixa 1l,0.0,1.2,18.0,https://www.paodeacucar.com/produto/42166/bebida-a-base-de-soja-abacaxi-ades-caixa-1l,https://www.paodeacucar.com/produto/42166/bebida-a-base-de-soja-abacaxi-ades-caixa-1l,bebida a base de soja abacaxi ades caixa 1l,
0.0,9.5,0.0,0.0,0.0,0.0,Energético Red Bull Sem Açúcar 355ml,0.0,0.0,148.0,https://www.paodeacucar.com/produto/449076/energetico-red-bull-sem-acucar-355ml,https://www.paodeacucar.com/produto/449076/energetico-red-bull-sem-acucar-355ml,energetico red bull sem acucar 355ml,
16.0,73.0,18.0,1.8,0.0,0.0,Chá Preto Limão Villa Piva Garrafa 1l,0.0,0.6,5.0,https://www.paodeacucar.com/produto/459760/cha-preto-limao-villa-piva-garrafa-1l,https://www.paodeacucar.com/produto/459760/cha-preto-limao-villa-piva-garrafa-1l,cha preto limao villa piva garrafa 1l,
0.0,46.0,0.0,0.0,0.0,0.0,Refrigerante Tubaína Sukita Garrafa 2l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/676186/refrigerante-tubaina-sukita-garrafa-2l,https://www.paodeacucar.com/produto/676186/refrigerante-tubaina-sukita-garrafa-2l,refrigerante tubaina sukita garrafa 2l,
0.0,110.0,25.0,0.0,0.6,0.0,Bebida à Base de Soja Maçã Mupy Caixa 1l,0.0,1.2,41.0,https://www.paodeacucar.com/produto/436773/bebida-a-base-de-soja-maca-mupy-caixa-1l,https://www.paodeacucar.com/produto/436773/bebida-a-base-de-soja-maca-mupy-caixa-1l,bebida a base de soja maca mupy caixa 1l,
4.45,59.0,5.52,0.0,0.0,0.0,"Refrigerante Limão Siciliano, Morango e Gengibre Clashd Lata 269ml",0.0,0.17,6.86,"https://www.paodeacucar.com/produto/1572621/refrigerante-limao-siciliano,-morango-e-gengibre-clashd-lata-269ml","https://www.paodeacucar.com/produto/1572621/refrigerante-limao-siciliano,-morango-e-gengibre-clashd-lata-269ml","refrigerante limao siciliano, morango e gengibre clashd lata 269ml",
5.6,38.0,6.6,0.0,0.6,0.0,Bebida à Base de Soja Pêssego Ades Caixa 1l,0.0,1.2,19.0,https://www.paodeacucar.com/produto/70251/bebida-a-base-de-soja-pessego-ades-caixa-1l,https://www.paodeacucar.com/produto/70251/bebida-a-base-de-soja-pessego-ades-caixa-1l,bebida a base de soja pessego ades caixa 1l,
0.0,118.0,27.0,0.0,0.6,0.0,Bebida à Base de Soja Morango Mupy Caixa 1l,0.0,1.1,40.0,https://www.paodeacucar.com/produto/436842/bebida-a-base-de-soja-morango-mupy-caixa-1l,https://www.paodeacucar.com/produto/436842/bebida-a-base-de-soja-morango-mupy-caixa-1l,bebida a base de soja morango mupy caixa 1l,
0.0,109.0,27.0,0.0,0.0,0.0,Refrigerante Uva Sukita Garrafa 2l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1207/refrigerante-uva-sukita-garrafa-2l,https://www.paodeacucar.com/produto/1207/refrigerante-uva-sukita-garrafa-2l,refrigerante uva sukita garrafa 2l,
0.0,113.0,0.0,0.0,0.0,0.0,Bebida à Base de Soja Uva Mupy Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/489753/bebida-a-base-de-soja-uva-mupy-caixa-200ml,https://www.paodeacucar.com/produto/489753/bebida-a-base-de-soja-uva-mupy-caixa-200ml,bebida a base de soja uva mupy caixa 200ml,
5.0,35.0,5.7,0.0,0.6,0.0,Bebida à Base de Soja Uva Ades Caixa 200ml,0.0,1.2,20.0,https://www.paodeacucar.com/produto/79021/bebida-a-base-de-soja-uva-ades-caixa-200ml,https://www.paodeacucar.com/produto/79021/bebida-a-base-de-soja-uva-ades-caixa-200ml,bebida a base de soja uva ades caixa 200ml,
0.0,116.0,26.0,0.0,0.7,0.0,Bebida à Base de Soja Maracujá Mupy Caixa 1l,0.0,1.4,51.0,https://www.paodeacucar.com/produto/461612/bebida-a-base-de-soja-maracuja-mupy-caixa-1l,https://www.paodeacucar.com/produto/461612/bebida-a-base-de-soja-maracuja-mupy-caixa-1l,bebida a base de soja maracuja mupy caixa 1l,
33.0,132.0,33.0,0.0,0.0,0.0,Refrigerante Red Mint St. Pierre Garrafa 275ml,0.0,0.0,28.0,https://www.paodeacucar.com/produto/1378115/refrigerante-red-mint-st--pierre-garrafa-275ml,https://www.paodeacucar.com/produto/1378115/refrigerante-red-mint-st--pierre-garrafa-275ml,refrigerante red mint st  pierre garrafa 275ml,
0.0,79.0,19.0,0.0,0.0,0.0,Refrigerante Ginger Prata Garrafa 200ml,0.0,0.0,12.0,https://www.paodeacucar.com/produto/450262/refrigerante-ginger-prata-garrafa-200ml,https://www.paodeacucar.com/produto/450262/refrigerante-ginger-prata-garrafa-200ml,refrigerante ginger prata garrafa 200ml,
0.0,106.0,26.0,0.0,0.0,0.0,Água Tônica PRATA GINGER 269ML,0.0,0.0,16.0,https://www.paodeacucar.com/produto/461816/agua-tonica-prata-ginger-269ml,https://www.paodeacucar.com/produto/461816/agua-tonica-prata-ginger-269ml,agua tonica prata ginger 269ml,
22.0,88.0,22.0,0.0,0.0,0.0,Refrigerante Pink Lemonade St. Pierre Garrafa 275ml,0.0,0.0,22.0,https://www.paodeacucar.com/produto/1378109/refrigerante-pink-lemonade-st--pierre-garrafa-275ml,https://www.paodeacucar.com/produto/1378109/refrigerante-pink-lemonade-st--pierre-garrafa-275ml,refrigerante pink lemonade st  pierre garrafa 275ml,
0.0,2.0,11.0,0.0,0.0,0.0,Água Tônica Prata Zero Lata 269ml,0.0,0.0,17.0,https://www.paodeacucar.com/produto/454144/agua-tonica-prata-zero-lata-269ml,https://www.paodeacucar.com/produto/454144/agua-tonica-prata-zero-lata-269ml,agua tonica prata zero lata 269ml,
0.0,5.0,0.0,0.0,0.0,0.0,Energético Nectarina Zero Açúcar Red Bull Lata 250ml,0.0,0.0,143.0,https://www.paodeacucar.com/produto/1639343/energetico-nectarina-zero-acucar-red-bull-lata-250ml,https://www.paodeacucar.com/produto/1639343/energetico-nectarina-zero-acucar-red-bull-lata-250ml,energetico nectarina zero acucar red bull lata 250ml,
28.0,110.0,28.0,0.0,0.0,0.0,Energético Nectarina Red Bull Lata 250ml,0.0,0.0,88.0,https://www.paodeacucar.com/produto/1639344/energetico-nectarina-red-bull-lata-250ml,https://www.paodeacucar.com/produto/1639344/energetico-nectarina-red-bull-lata-250ml,energetico nectarina red bull lata 250ml,
3.9,32.0,5.1,0.0,0.6,0.0,Bebida à Base de Soja Morango Ades Caixa 200ml,0.0,1.2,18.0,https://www.paodeacucar.com/produto/324326/bebida-a-base-de-soja-morango-ades-caixa-200ml,https://www.paodeacucar.com/produto/324326/bebida-a-base-de-soja-morango-ades-caixa-200ml,bebida a base de soja morango ades caixa 200ml,
0.0,107.0,26.0,0.0,0.0,0.0,Água Tônica St. Pierre Garrafa 275ml,0.0,0.0,43.0,https://www.paodeacucar.com/produto/1378108/agua-tonica-st--pierre-garrafa-275ml,https://www.paodeacucar.com/produto/1378108/agua-tonica-st--pierre-garrafa-275ml,agua tonica st  pierre garrafa 275ml,
0.0,44.0,11.0,0.0,0.0,0.0,Refrigerante Pink Lemonade Prata Garrafa 200ml,0.0,0.0,12.0,https://www.paodeacucar.com/produto/1404201/refrigerante-pink-lemonade-prata-garrafa-200ml,https://www.paodeacucar.com/produto/1404201/refrigerante-pink-lemonade-prata-garrafa-200ml,refrigerante pink lemonade prata garrafa 200ml,
0.0,96.0,24.0,0.0,0.0,0.0,Refrigerante Citrus Prata Garrafa 200ml,0.0,0.0,30.0,https://www.paodeacucar.com/produto/427796/refrigerante-citrus-prata-garrafa-200ml,https://www.paodeacucar.com/produto/427796/refrigerante-citrus-prata-garrafa-200ml,refrigerante citrus prata garrafa 200ml,
0.0,109.0,0.0,0.0,0.0,0.0,Bebida à Base de Soja Maçã Mupy Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/489754/bebida-a-base-de-soja-maca-mupy-caixa-200ml,https://www.paodeacucar.com/produto/489754/bebida-a-base-de-soja-maca-mupy-caixa-200ml,bebida a base de soja maca mupy caixa 200ml,
0.0,116.0,0.0,0.0,0.0,0.0,Bebida à Base de Soja Maracujá Mupy Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/489751/bebida-a-base-de-soja-maracuja-mupy-caixa-200ml,https://www.paodeacucar.com/produto/489751/bebida-a-base-de-soja-maracuja-mupy-caixa-200ml,bebida a base de soja maracuja mupy caixa 200ml,
16.0,66.0,16.0,0.0,0.0,0.0,Água Tônica FYs Lata 350ml,0.0,0.0,18.0,https://www.paodeacucar.com/produto/446237/agua-tonica-fys-lata-350ml,https://www.paodeacucar.com/produto/446237/agua-tonica-fys-lata-350ml,agua tonica fys lata 350ml,
5.4,38.0,6.6,0.0,0.6,0.0,Bebida à Base de Soja Laranja Ades Caixa 200ml,0.0,1.3,18.0,https://www.paodeacucar.com/produto/38283/bebida-a-base-de-soja-laranja-ades-caixa-200ml,https://www.paodeacucar.com/produto/38283/bebida-a-base-de-soja-laranja-ades-caixa-200ml,bebida a base de soja laranja ades caixa 200ml,
10.0,42.0,10.0,0.0,0.0,0.0,Água de Coco Integral Do Bem Caixa 1l,0.0,0.0,12.0,https://www.paodeacucar.com/produto/1639369/agua-de-coco-integral-do-bem-caixa-1l,https://www.paodeacucar.com/produto/1639369/agua-de-coco-integral-do-bem-caixa-1l,agua de coco integral do bem caixa 1l,
0.0,99.0,24.0,0.0,0.0,0.0,Água Tônica Prata Lata 269ml,0.0,0.0,13.0,https://www.paodeacucar.com/produto/454145/agua-tonica-prata-lata-269ml,https://www.paodeacucar.com/produto/454145/agua-tonica-prata-lata-269ml,agua tonica prata lata 269ml,
3.0,37.0,6.0,0.0,0.8,0.3,Bebida à Base de Soja Morango Yakult Tonyu Caixa 200ml,0.0,1.4,12.0,https://www.paodeacucar.com/produto/129691/bebida-a-base-de-soja-morango-yakult-tonyu-caixa-200ml,https://www.paodeacucar.com/produto/129691/bebida-a-base-de-soja-morango-yakult-tonyu-caixa-200ml,bebida a base de soja morango yakult tonyu caixa 200ml,
0.0,119.0,0.0,0.0,0.0,0.0,Bebida à Base de Soja Morango Mupy Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/489752/bebida-a-base-de-soja-morango-mupy-caixa-200ml,https://www.paodeacucar.com/produto/489752/bebida-a-base-de-soja-morango-mupy-caixa-200ml,bebida a base de soja morango mupy caixa 200ml,
4.6,34.0,5.6,0.0,0.6,0.0,Bebida à Base de Soja Abacaxi Ades Caixa 200ml,0.0,1.2,18.0,https://www.paodeacucar.com/produto/15095/bebida-a-base-de-soja-abacaxi-ades-caixa-200ml,https://www.paodeacucar.com/produto/15095/bebida-a-base-de-soja-abacaxi-ades-caixa-200ml,bebida a base de soja abacaxi ades caixa 200ml,
3.0,37.0,6.0,0.0,0.8,0.2,Bebida à Base de Soja Maçã Yakult Tonyu Caixa 200ml,0.0,1.4,12.0,https://www.paodeacucar.com/produto/76300/bebida-a-base-de-soja-maca-yakult-tonyu-caixa-200ml,https://www.paodeacucar.com/produto/76300/bebida-a-base-de-soja-maca-yakult-tonyu-caixa-200ml,bebida a base de soja maca yakult tonyu caixa 200ml,
3.0,37.0,6.0,0.0,0.8,0.0,Bebida à Base de Soja Laranja Yakult Tonyu Caixa 200ml,0.0,1.4,12.0,https://www.paodeacucar.com/produto/1326684/bebida-a-base-de-soja-laranja-yakult-tonyu-caixa-200ml,https://www.paodeacucar.com/produto/1326684/bebida-a-base-de-soja-laranja-yakult-tonyu-caixa-200ml,bebida a base de soja laranja yakult tonyu caixa 200ml,
10.0,106.0,11.0,2.5,0.2,2.5,Composto Lácteo Ninho Forti+ Instantâneo Sachê 750g,25.0,4.9,101.0,https://www.paodeacucar.com/produto/460875/composto-lacteo-ninho-forti+-instantaneo-sache-750g,https://www.paodeacucar.com/produto/460875/composto-lacteo-ninho-forti+-instantaneo-sache-750g,composto lacteo ninho forti+ instantaneo sache 750g,
3.0,37.0,6.0,0.0,0.8,0.0,Bebida à Base de Soja Uva Yakult Tonyu Caixa 200ml,0.0,1.4,12.0,https://www.paodeacucar.com/produto/1326620/bebida-a-base-de-soja-uva-yakult-tonyu-caixa-200ml,https://www.paodeacucar.com/produto/1326620/bebida-a-base-de-soja-uva-yakult-tonyu-caixa-200ml,bebida a base de soja uva yakult tonyu caixa 200ml,
0.0,120.0,27.0,0.0,0.0,0.0,Bebida à Base de Soja Abacaxi Mupy Caixa 1l,0.0,0.0,55.0,https://www.paodeacucar.com/produto/461610/bebida-a-base-de-soja-abacaxi-mupy-caixa-1l,https://www.paodeacucar.com/produto/461610/bebida-a-base-de-soja-abacaxi-mupy-caixa-1l,bebida a base de soja abacaxi mupy caixa 1l,
24.0,108.0,19.0,1.0,1.0,0.0,Mupy Pessego 1L,0.0,1.2,64.0,https://www.paodeacucar.com/produto/1636801/mupy-pessego-1l,https://www.paodeacucar.com/produto/1636801/mupy-pessego-1l,mupy pessego 1l,
22.0,88.0,22.0,0.0,0.0,0.0,Água Tônica Schweppes Garrafa 250ml,0.0,0.0,16.0,https://www.paodeacucar.com/produto/139119/agua-tonica-schweppes-garrafa-250ml,https://www.paodeacucar.com/produto/139119/agua-tonica-schweppes-garrafa-250ml,agua tonica schweppes garrafa 250ml,
0.0,99.0,0.0,0.0,0.0,0.0,Água Tônica Orgânico WEWI Sabor Tangerina Garrafa 255ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/412870/agua-tonica-organico-wewi-sabor-tangerina-garrafa-255ml,https://www.paodeacucar.com/produto/412870/agua-tonica-organico-wewi-sabor-tangerina-garrafa-255ml,agua tonica organico wewi sabor tangerina garrafa 255ml,
0.0,100.0,0.0,0.0,0.0,0.0,Água Tônica Clássica Orgânica Zero Sódio Wewi Premium Lata 269ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/792745/agua-tonica-classica-organica-zero-sodio-wewi-premium-lata-269ml,https://www.paodeacucar.com/produto/792745/agua-tonica-classica-organica-zero-sodio-wewi-premium-lata-269ml,agua tonica classica organica zero sodio wewi premium lata 269ml,
0.0,120.0,0.0,0.0,0.0,0.0,Bebida à Base de Soja Abacaxi Mupy Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/489750/bebida-a-base-de-soja-abacaxi-mupy-caixa-200ml,https://www.paodeacucar.com/produto/489750/bebida-a-base-de-soja-abacaxi-mupy-caixa-200ml,bebida a base de soja abacaxi mupy caixa 200ml,
0.0,95.0,0.0,0.0,0.0,0.0,Água Tônica Orgânico Ginger WEWI Garrafa 255ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/412869/agua-tonica-organico-ginger-wewi-garrafa-255ml,https://www.paodeacucar.com/produto/412869/agua-tonica-organico-ginger-wewi-garrafa-255ml,agua tonica organico ginger wewi garrafa 255ml,
14.0,108.0,19.0,1.0,0.6,0.0,Mupy Laranja 1L,0.0,1.2,64.0,https://www.paodeacucar.com/produto/1636798/mupy-laranja-1l,https://www.paodeacucar.com/produto/1636798/mupy-laranja-1l,mupy laranja 1l,
0.0,95.0,0.0,0.0,0.0,0.0,Água Tônica Orgânico Rosé WEWI Garrafa 255ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/412866/agua-tonica-organico-rose-wewi-garrafa-255ml,https://www.paodeacucar.com/produto/412866/agua-tonica-organico-rose-wewi-garrafa-255ml,agua tonica organico rose wewi garrafa 255ml,
0.0,95.0,0.0,0.0,0.0,0.0,Água Tônica Orgânico WEWI Garrafa 255ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/412863/agua-tonica-organico-wewi-garrafa-255ml,https://www.paodeacucar.com/produto/412863/agua-tonica-organico-wewi-garrafa-255ml,agua tonica organico wewi garrafa 255ml,
18.0,72.0,18.0,0.0,0.0,0.0,Água de Coco Maracujá Sococo Mais Caixa 200ml,0.0,0.0,90.0,https://www.paodeacucar.com/produto/174670/agua-de-coco-maracuja-sococo-mais-caixa-200ml,https://www.paodeacucar.com/produto/174670/agua-de-coco-maracuja-sococo-mais-caixa-200ml,agua de coco maracuja sococo mais caixa 200ml,
9.0,37.0,9.2,0.0,0.0,0.0,Água Aromatizada Pink Grapefruit Fever-Tree Garrafa 200ml,0.0,0.0,32.0,https://www.paodeacucar.com/produto/1635066/agua-aromatizada-pink-grapefruit-fever-tree-garrafa-200ml,https://www.paodeacucar.com/produto/1635066/agua-aromatizada-pink-grapefruit-fever-tree-garrafa-200ml,agua aromatizada pink grapefruit fever tree garrafa 200ml,
16.0,64.0,16.0,0.0,0.0,0.0,Água Tônica Fever-Tree Mediterranean Vidro 200ml,0.0,0.0,16.0,https://www.paodeacucar.com/produto/423277/agua-tonica-fever-tree-mediterranean-vidro-200ml,https://www.paodeacucar.com/produto/423277/agua-tonica-fever-tree-mediterranean-vidro-200ml,agua tonica fever tree mediterranean vidro 200ml,
15.0,60.0,15.0,0.0,0.0,0.0,Água Tônica FEVER-TREE Premium Indian 200ml,0.0,0.0,16.0,https://www.paodeacucar.com/produto/415965/agua-tonica-fever-tree-premium-indian-200ml,https://www.paodeacucar.com/produto/415965/agua-tonica-fever-tree-premium-indian-200ml,agua tonica fever tree premium indian 200ml,
12.0,48.0,12.0,0.0,0.0,0.0,Energético Champanhe Baly Lata 250ml,0.0,0.0,96.0,https://www.paodeacucar.com/produto/1631203/energetico-champanhe-baly-lata-250ml,https://www.paodeacucar.com/produto/1631203/energetico-champanhe-baly-lata-250ml,energetico champanhe baly lata 250ml,
0.0,72.0,18.0,0.0,0.0,0.0,Água de Coco Integral Sococo Caixa 330ml,0.0,0.0,42.0,https://www.paodeacucar.com/produto/278311/agua-de-coco-integral-sococo-caixa-330ml,https://www.paodeacucar.com/produto/278311/agua-de-coco-integral-sococo-caixa-330ml,agua de coco integral sococo caixa 330ml,
18.0,72.0,18.0,0.0,0.0,0.0,Água de Coco Tangerina Sococo Mais Caixa 200ml,0.0,0.0,90.0,https://www.paodeacucar.com/produto/219413/agua-de-coco-tangerina-sococo-mais-caixa-200ml,https://www.paodeacucar.com/produto/219413/agua-de-coco-tangerina-sococo-mais-caixa-200ml,agua de coco tangerina sococo mais caixa 200ml,
0.0,84.0,21.0,0.0,0.0,0.0,Suplemento Alimentar Líquido Tangerina Engov After Frasco 250ml,0.0,0.0,140.0,https://www.paodeacucar.com/produto/462315/suplemento-alimentar-liquido-tangerina-engov-after-frasco-250ml,https://www.paodeacucar.com/produto/462315/suplemento-alimentar-liquido-tangerina-engov-after-frasco-250ml,suplemento alimentar liquido tangerina engov after frasco 250ml,
